UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Mobile Potpurri,@MobilePotpurri,2016-04-06T14:43:52.000Z,"Mobile Potpurri
@MobilePotpurri
·
Apr 6, 2016",Insufficient #testing? #iPhone6S bug lets you use #Siri to bypass phone lock - $AAPL #quality #infosec #iOS https://lnkd.in/bpjMNuW,,,3,2,[],https://twitter.com/MobilePotpurri/status/717724511311831041
Norman J. Brodeur,@normanjbrodeur1,2016-04-06T04:15:41.000Z,"Norman J. Brodeur
@normanjbrodeur1
·
Apr 6, 2016",The $AAPL Daily - Norman Brodeur - William Nichols & Associates #value #stocks #money #investing  #AAPL  http://paper.li/f-1451278579?edition_id=21bd1290-fb9b-11e5-ac52-0cc47a0d1609&utm_campaign=paper_sub&utm_medium=email&utm_source=subscription…,,,,2,[],https://twitter.com/normanjbrodeur1/status/717566424294694912
The Stock Dr,@ALLinCLEVELAND,2016-04-06T00:34:23.000Z,"The Stock Dr
@ALLinCLEVELAND
·
Apr 5, 2016","Remember everyone hated $FB at $18, now it's $100 higher, I think $TWTR can go up at least $50 from here in couple of years

$SPY $QQQ $AAPL",,,,1,[],https://twitter.com/ALLinCLEVELAND/status/717510728534462464
Clive Barron,@Clivebarron,2016-04-06T14:05:48.000Z,"Clive Barron
@Clivebarron
·
Apr 6, 2016","Replying to 
@CarterMansbach",,,,2,[],https://twitter.com/Clivebarron/status/717714930905051138
Gaurav Sharma,@Gaurav1105,2016-04-06T16:36:17.000Z,"Gaurav Sharma
@Gaurav1105
·
Apr 6, 2016","The four horsemen — AMZN, FB, GOOG, & AAPL are getting ready for Fintech http://bit.ly/1qs0mkN #money2020europe",,2,2,2,['https://pbs.twimg.com/media/CfX4XhMW4AM5npL?format=jpg&name=small'],https://twitter.com/Gaurav1105/status/717752799862386690
David Moadel,@davidmoadel,2016-04-06T15:57:58.000Z,"David Moadel
@davidmoadel
·
Apr 6, 2016","$SPY #Traders: The returns are all that matter! http://howardlindzon.com/its-the-returns-stupid-and-dont-steal/… via 
@howardlindzon
 $SPX $DIA $DJIA $QQQ $IWM #stocks #finance $AAPL",,,,1,[],https://twitter.com/davidmoadel/status/717743159157993474
Dow Stocks,@Top_Dow_Stocks,2016-04-06T07:25:48.000Z,"Dow Stocks
@Top_Dow_Stocks
·
Apr 6, 2016",Top #Dow #Stocks Year-to-date VZ WMT CAT MMM IBM KO MCD UNH JNJ XOM PG AAPL UTX CVX  http://12Stocks.com/dow,,,,1,[],https://twitter.com/Top_Dow_Stocks/status/717614267005067264
Market Observatory,@MarketObs,2016-04-06T15:44:58.000Z,"Market Observatory
@MarketObs
·
Apr 6, 2016",Apple Inc. (AAPL) stock rose by 0.26%! Currently priced at 110.1. Invest with advantages http://ift.tt/1TDINGr,,,,1,[],https://twitter.com/MarketObs/status/717739885487108098
Norman Brodeur William Nichols,@Normanbrodeur2,2016-04-06T04:15:08.000Z,"Norman Brodeur William Nichols
@Normanbrodeur2
·
Apr 6, 2016",The $AAPL Daily - Norman Brodeur - William Nichols & Associates #value #stocks #money #investing  #AAPL  http://paper.li/f-1451278579?edition_id=21bd1290-fb9b-11e5-ac52-0cc47a0d1609&utm_campaign=paper_sub&utm_medium=email&utm_source=subscription…,,,,1,[],https://twitter.com/Normanbrodeur2/status/717566283181531136
moof,@moof15,2016-04-06T15:36:06.000Z,"moof
@moof15
·
Apr 6, 2016","WSJ misses: iPhone 5s still in the $INDIA lineup at ~$200 and $AAPL  remanuf phones to fill the gap to $585 (~$400)

http://blogs.wsj.com/indiarealtime/2016/04/06/apples-new-iphone-se-costs-36-more-in-india/…",,,,,[],https://twitter.com/moof15/status/717737656168349696
TweakTown,@TweakTown,2016-04-06T20:41:10.000Z,"TweakTown
@TweakTown
·
Apr 6, 2016","Bernie Sanders wishes Apple would manufacture locally, pay all taxes $AAPL, $GE http://tweaktown.com/news/51497/bernie-sanders-wishes-apple-manufacture-locally-pay-taxes/index.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=tweaktown…",,2,,2,['https://pbs.twimg.com/media/CfYwa08UsAAwg7r?format=jpg&name=small'],https://twitter.com/TweakTown/status/717814428217966592
StockMarket With SK,@TradeWithSK,2016-04-06T12:06:48.000Z,"StockMarket With SK
@TradeWithSK
·
Apr 6, 2016",$STUDY TrendLines Targets $ES_F $CL_F $GC_F  https://youtu.be/z6aKYbEUDnQ . $TWTR $AAPL $BIB $IBB $LABU $ICPT $VRX $AAPL $FIT $WIN $SM $OAS $TSLA,,,3,3,['https://pbs.twimg.com/card_img/1640248164254089218/0fd30YQW?format=jpg&name=240x240'],https://twitter.com/TradeWithSK/status/717684981716361216
Tom Wrigley,@WrigleyTom,2016-04-06T15:24:50.000Z,"Tom Wrigley
@WrigleyTom
·
Apr 6, 2016","$AAPL 110.16 [observation]
some rel. weakness
hasn't taken out 1st 5m bar of day
see how handles 200sma
ER, 4/25",,1,1,8,['https://pbs.twimg.com/media/CfXoA4NVAAIoX1E?format=jpg&name=small'],https://twitter.com/WrigleyTom/status/717734818130354176
"Jeff York, PPT",@Pivotal_Pivots,2016-04-06T14:24:46.000Z,"Jeff York, PPT
@Pivotal_Pivots
·
Apr 6, 2016",Everyone knows analysts upgrades/downgrades is a shill game. Needham's $AAPL upgrade today is not help the stock.,,,3,3,['https://pbs.twimg.com/media/CfXaRBzUMAE4g-q?format=jpg&name=small'],https://twitter.com/Pivotal_Pivots/status/717719702278025221
"Reggie Middleton US11196566, JP6813477, JP7204231",@ReggieMiddleton,2016-04-06T14:18:02.000Z,"Reggie Middleton US11196566, JP6813477, JP7204231
@ReggieMiddleton
·
Apr 6, 2016","Keep hope alive. Samsung's hardware edge growing by leaps & bounds as $AAPL stutters, reference latest tablet proof",,,,,[],https://twitter.com/ReggieMiddleton/status/717718009482199040
Joe Tape Reader.,@Unusual_Options,2016-04-06T19:20:48.000Z,"Joe Tape Reader.
@Unusual_Options
·
Apr 6, 2016","$AAPL looking for this to hit 110.50 again currently trading calls here, bought on weakness.",,,,1,['https://pbs.twimg.com/tweet_video_thumb/CfYd2p8XIAIVTi5.jpg'],https://twitter.com/Unusual_Options/status/717794201811951616
ValueWalk - Exclusive hedge fund info (below),@valuewalk,2016-04-06T18:58:34.000Z,"ValueWalk - Exclusive hedge fund info (below)
@valuewalk
·
Apr 6, 2016","$2.3T In Share Repurchases Over Past Five Years http://valuewalk.com/2016/04/youll-fall-love-dividend-growth-stocks/… 
@bulldogholmes
 $AAPL $ORCL $MSFT $V $SPY",,,4,2,['https://pbs.twimg.com/media/CfYYb5hW4AQOIkp?format=jpg&name=small'],https://twitter.com/valuewalk/status/717788607927476224
Stock Market Picks,@StockWebTrading,2016-04-06T23:37:52.000Z,"Stock Market Picks
@StockWebTrading
·
Apr 6, 2016",Trading Strategies Partners: http://ndaqsystem.com/Partners.html $AAPL $NFLX $QQQ $SPY $DJIA $VZ $GS $INTC $AA $INTC $NFLX $GS $JPM $T $MMM $AMTD,,,,2,[],https://twitter.com/StockWebTrading/status/717858895595577344
Squawk on the Street,@SquawkStreet,2016-04-06T15:45:42.000Z,"Squawk on the Street
@SquawkStreet
·
Apr 6, 2016","Why automakers could become hardware-makers for Silicon Valley http://cnb.cx/1pUiWRN 

$AAPL $GOOGL",,2,7,5,['https://pbs.twimg.com/media/CfMwTOmWIAAJ4bq?format=jpg&name=small'],https://twitter.com/SquawkStreet/status/717740069621092356
HCPG,@HCPG,2016-04-06T14:55:26.000Z,"HCPG
@HCPG
·
Apr 6, 2016",Type of churn type tape  usually has us sitting on swings and not actively daytrading.  In week long swings of $IBB $AAPL and chilling,,,,2,[],https://twitter.com/HCPG/status/717727421483642880
ASTUTE Investing,@astuteinvesting,2016-04-06T17:30:04.000Z,"ASTUTE Investing
@astuteinvesting
·
Apr 6, 2016","Adobe Systems Well Positioned For All-time Highs (ADBE, AAPL) http://twib.in/l/gLEzKKr94ke #Analysis",,,,1,[],https://twitter.com/astuteinvesting/status/717766337037086720
Streetinsider.com,@Street_Insider,2016-04-06T12:53:00.000Z,"Streetinsider.com
@Street_Insider
·
Apr 6, 2016",New 'Strong Buy' rating adding to renewed $AAPL momo,,,,1,[],https://twitter.com/Street_Insider/status/717696609413271552
Seeking Alpha,@SeekingAlpha,2016-04-06T17:11:13.000Z,"Seeking Alpha
@SeekingAlpha
·
Apr 6, 2016",The Yellen Put Lives! http://seekingalpha.com/article/3963582-yellen-put-lives?source=feed_f… $AAPL #APPLE $FB $FXE $FXY $GLD $TLT $UUP,,,,2,['https://pbs.twimg.com/card_img/1638217751058587648/h8vqvcRd?format=jpg&name=small'],https://twitter.com/SeekingAlpha/status/717761592079699968
Tiernan Ray,@TiernanRayTech,2016-04-06T13:00:30.000Z,"Tiernan Ray
@TiernanRayTech
·
Apr 6, 2016",Apple: Needham Starts at Strong Buy: Shakespeare Would Know Its Value - Tech Trader Daily - $AAPL $DIS http://blogs.barrons.com/techtraderdaily/2016/04/06/apple-needham-starts-at-strong-buy-shakespeare-would-know-its-value/…,,,2,1,[],https://twitter.com/TiernanRayTech/status/717698498490187777
Fintech Switzerland,@FintechCH,2016-04-06T06:27:11.000Z,"Fintech Switzerland
@FintechCH
·
Apr 6, 2016",Facebook: Getting Serious On Mobile Payments http://seekingalpha.com/article/3963320-facebook-getting-serious-payments?source=tweet… $GOOG $GOOGL $AAPL $BABA $TCEHY $ANGI $YELP $FB,,,2,,[],https://twitter.com/FintechCH/status/717599516128452608
Paul R. La Monica,@LaMonicaBuzz,2016-04-06T19:41:02.000Z,"Paul R. La Monica
@LaMonicaBuzz
·
Apr 6, 2016","New all-time high for $AAPL before end of year? Maybe. Apple now up 5% YTD and ""only"" about 18% below record. So the iBear market is over.",,1,5,3,[],https://twitter.com/LaMonicaBuzz/status/717799292870725632
Dan Colarusso,@Colarusso42,2016-04-06T02:34:44.000Z,"Dan Colarusso
@Colarusso42
·
Apr 5, 2016","Samsung's motorbike and energy saver phones may give it the edge over $AAPL in India. http://reut.rs/25JKf23 via 
@Reuters",,,2,,['https://pbs.twimg.com/card_img/1641455599006416898/pBfy88gx?format=jpg&name=small'],https://twitter.com/Colarusso42/status/717541017885491200
Andrew Ettinger,@ahe23,2016-04-06T21:41:02.000Z,"Andrew Ettinger
@ahe23
·
Apr 6, 2016","Sad but leaving 
@YahooFinance
 app.  No new stories for aapl in last 121 days?  You might need a new product manager",,,,1,['https://pbs.twimg.com/media/CfY-HdTWAAAo1Gn?format=jpg&name=900x900'],https://twitter.com/ahe23/status/717829492354498562
ParodyForMeButNotThee,@sonicdeath,2016-04-06T02:54:03.000Z,"ParodyForMeButNotThee
@sonicdeath
·
Apr 5, 2016",".
@Apple
 outperforms Disney and Facebook on key metrics $AAPL  http://investors.com/news/technology/click/apple-should-be-valued-like-internet-not-hardware-company/?ven=YahooCP…",,,,1,['https://pbs.twimg.com/media/CfU8LIYUYAAwKwO?format=jpg&name=900x900'],https://twitter.com/sonicdeath/status/717545878999818240
Hedgeye,@Hedgeye,2016-04-06T12:50:22.000Z,"Hedgeye
@Hedgeye
·
Apr 6, 2016","[UNLOCKED] Keith's Daily Trading Ranges https://app.hedgeye.com/insights/50133-unlocked-keith-s-daily-trading-ranges… via 
@KeithMcCullough
 $AAPL $AMZN $MCD $XLU $TSLA $GM",,1,,4,['https://pbs.twimg.com/media/CfXEqINUUAAIULf?format=jpg&name=small'],https://twitter.com/Hedgeye/status/717695944704135168
Seeking Alpha Market News,@MarketCurrents,2016-04-06T13:54:03.000Z,"Seeking Alpha Market News
@MarketCurrents
·
Apr 6, 2016","Needham starts Apple at Strong Buy, sees 60%-plus upside http://seekingalpha.com/news/3171707-needham-starts-apple-strong-buy-sees-60-percent-plus-upside?source=feed_f… $AAPL",,,2,1,[],https://twitter.com/MarketCurrents/status/717711974897856512
Tobias Carlisle,@Greenbackd,2016-04-06T16:00:18.000Z,"Tobias Carlisle
@Greenbackd
·
Apr 6, 2016","Replying to 
@valuewalk",,1,,1,[],https://twitter.com/Greenbackd/status/717743746402488321
Neil Cataldi,@neilcataldi,2016-04-06T14:17:48.000Z,"Neil Cataldi
@neilcataldi
·
Apr 6, 2016","Great article worth a read from 
@stratechery
 on disruption theory & what $TSLA and $AAPL have in common. https://stratechery.com/2016/its-a-tesla/…",,,1,2,[],https://twitter.com/neilcataldi/status/717717950485176321
Nathan Michaud,@InvestorsLive,2016-04-06T16:21:55.000Z,"Nathan Michaud
@InvestorsLive
·
Apr 6, 2016",It's not that hard to comprehend bro .. $TSLA = $AAPL 'nuff said lol,,,,3,['https://pbs.twimg.com/profile_images/1555936544623509504/PruN5SoY_mini.jpg'],https://twitter.com/InvestorsLive/status/717749185697726464
Bertha Coombs,@berthacoombs,2016-04-06T14:52:35.000Z,"Bertha Coombs
@berthacoombs
·
Apr 6, 2016","Mood rings went way of pet rocks, now 
@RWJF
 & 
@NVFund
 funding #MoodChallenge for #ResearchKit. $AAPL #mentalhealth http://moodchallenge.com",,,,3,[],https://twitter.com/berthacoombs/status/717726703410364416
Investors.com,@IBDinvestors,2016-04-06T19:29:05.000Z,"Investors.com
@IBDinvestors
·
Apr 6, 2016","AAPL, AMZN Or MSFT Buyout Of This Firm Attractive: Analyst https://youtu.be/Ryv6tHFeRyg",,,,,[],https://twitter.com/IBDinvestors/status/717796286343225344
News Republic,@NewsRepublic,2016-04-06T16:57:12.000Z,"News Republic
@NewsRepublic
·
Apr 6, 2016",Apple may finally let you hide the default iPhone apps you never use (AAPL) http://n.mynews.ly/!EB.DrW9d,,,,1,[],https://twitter.com/NewsRepublic/status/717758064330321920
Peter Himler,@PeterHimler,2016-04-06T18:48:29.000Z,"Peter Himler
@PeterHimler
·
Apr 6, 2016","""What the Launches of the iPhone SE & Tesla Model 3 Have in Common"" https://medium.com/adventures-in-consumer-technology… (
@iamtikue
/
@medium
) $AAPL $TSLA",,,,1,['https://pbs.twimg.com/card_img/1641884868907880469/fJfjTUf3?format=jpg&name=360x360'],https://twitter.com/PeterHimler/status/717786070298017792
MacHash,@MacHashNews,2016-04-07T22:49:13.000Z,"MacHash
@MacHashNews
·
Apr 7, 2016","Apple issues first iOS 9.3.2, OS X 10.11.5 betas to public testers http://dlvr.it/L0Sgf4 #AppleInsider $AAPL",,,1,3,['https://pbs.twimg.com/media/CfeXUMtVIAAL4Qj?format=jpg&name=small'],https://twitter.com/MacHashNews/status/718209038970806272
Marty Wolf,@martin_wolf_,2016-04-07T21:00:54.000Z,"Marty Wolf
@martin_wolf_
·
Apr 7, 2016",#AOL Tim Armstrong to run $YHOO if $VZ acquires it—as if there was any doubt $TWTR $AAPL $CRM $ORCL $BABA #TIME,,,,2,['https://pbs.twimg.com/card_img/1641265806779596802/QUH8DE3j?format=png&name=small'],https://twitter.com/martin_wolf_/status/718181781430644736
HCPG,@HCPG,2016-04-07T19:41:08.000Z,"HCPG
@HCPG
·
Apr 7, 2016",Posted this AM that we sold our $AAPL swing but would happily buy it back on any reversal at these 2 spots,,,3,12,['https://pbs.twimg.com/media/CfdsRBNUUAE-z97?format=jpg&name=small'],https://twitter.com/HCPG/status/718161706128531456
Jerry,@gwhilts,2016-04-07T15:44:57.000Z,"Jerry
@gwhilts
·
Apr 7, 2016","Replying to 
@turoczy",,,,2,[],https://twitter.com/gwhilts/status/718102270043234305
RIP Kobe,@81PointKobe,2016-04-07T18:25:05.000Z,"RIP Kobe
@81PointKobe
·
Apr 7, 2016","Replying to 
@CNNBusiness",,,,1,[],https://twitter.com/81PointKobe/status/718142566865080321
Carolyn Got-Another-Booster-Marshall,@kiwitrader24,2016-04-07T20:58:23.000Z,"Carolyn Got-Another-Booster-Marshall
@kiwitrader24
·
Apr 7, 2016","Get the shopping lists ready in case:
$GOOGL 740-42
$AAPL 101-102
$FB 109-110
$NFLX 101-102
$BIDU 175
$AMZN 565",,2,,7,[],https://twitter.com/kiwitrader24/status/718181147910414336
HigherLow,@HigherLowz,2016-04-07T21:52:10.000Z,"HigherLow
@HigherLowz
·
Apr 7, 2016",$AAPL looking forward to the hate mail. But 80 is in the cards. http://goo.gl/jtbH5m,,,2,2,[],https://twitter.com/HigherLowz/status/718194681969033216
Chart Pattern Stocks,@StkConfidential,2016-04-07T13:03:52.000Z,"Chart Pattern Stocks
@StkConfidential
·
Apr 7, 2016","Analyst upgrades:  $AAPL, $AGN, $STZ maintained buy; $COH, $GOOGL upgraded to outperform, $GT to overweight.",,,1,3,[],https://twitter.com/StkConfidential/status/718061733244329984
Option Millionaires,@OMillionaires,2016-04-07T12:00:29.000Z,"Option Millionaires
@OMillionaires
·
Apr 7, 2016",$AAPL price target lowered to $130 from $141 at BTIG - kept Buy rated,,,1,3,[],https://twitter.com/OMillionaires/status/718045780125294592
Alpha Maven,@alpha_maven,2016-04-07T16:55:10.000Z,"Alpha Maven
@alpha_maven
·
Apr 7, 2016",Most popular tweets: $AGN $PFE $AAPL $TSLA $FB $VRX $AMZN $SPX $TWTR $SUNE #LSE #NASDAQ #NYSE #stocks #trading,,,,1,['https://pbs.twimg.com/media/CfdGR1bW8AI-1aI?format=jpg&name=small'],https://twitter.com/alpha_maven/status/718119939073290245
Zesty VC News,@zesty_vc,2016-04-07T11:51:24.000Z,"Zesty VC News
@zesty_vc
·
Apr 7, 2016","#AppleCEO Tim Cook is joining the board of a human rights group #AAPL http://feedproxy.google.com/%7Er/typepad/aepad/alleyinsider/silicon_alley_insider/~3/vOdgPljpRFs/apple-ceo-tim-cook-joins-board-robert-f-kennedy-human-rights-group-2016-4… #VentureCapital, #VC",,,,1,['https://pbs.twimg.com/media/CfcAwN7XEAIP9GL?format=jpg&name=small'],https://twitter.com/zesty_vc/status/718043494418407425
jcspe85,@jcspe85,2016-04-07T18:25:21.000Z,"jcspe85
@jcspe85
·
Apr 7, 2016",next w $AAPL 108 Puts,,1,,1,['https://pbs.twimg.com/media/Cfda64mUIAAWTXH?format=jpg&name=small'],https://twitter.com/jcspe85/status/718142633932009473
Ophir Gottlieb,@OphirGottlieb,2016-04-07T23:49:33.000Z,"Ophir Gottlieb
@OphirGottlieb
·
Apr 7, 2016","Large Cap Tech: Revenue per Employee ($M)

1 $AAPL
2 $NFLX
3 $FB
5 $GOOG
7 $AVGO
8 $MSFT",,,2,7,['https://pbs.twimg.com/media/CfelH9jWcAARZNf?format=jpg&name=small'],https://twitter.com/OphirGottlieb/status/718224222812823552
Serge Berger,@SteadyTrader,2016-04-07T15:57:28.000Z,"Serge Berger
@SteadyTrader
·
Apr 7, 2016","An oldie but goodie: When $AAPL ate $BBRY 's lunch. Seismic shifts happen. 
@InvestorPlace",,,1,2,['https://pbs.twimg.com/media/Cfc5EozUUAAqTIY?format=jpg&name=small'],https://twitter.com/SteadyTrader/status/718105418036195329
JustTradingHoy,@JustTradingHoy,2016-04-07T16:04:40.000Z,"JustTradingHoy
@JustTradingHoy
·
Apr 7, 2016",Commented on StockTwits: Paranoia runs deep in likes of MSFT FB AAPL. Th... http://stocktwits.com/FrankieStock/message/52486593#52488502…,,,,,[],https://twitter.com/JustTradingHoy/status/718107233645506560
Norman Brodeur William Nichols,@Normanbrodeur2,2016-04-07T05:12:54.000Z,"Norman Brodeur William Nichols
@Normanbrodeur2
·
Apr 7, 2016",The $AAPL Daily - Norman J. Brodeur - William Nichols & Associates #value #stocks #invest #aapl  http://paper.li/f-1451278579?edition_id=4c2217a0-fc64-11e5-ac52-0cc47a0d1609&utm_campaign=paper_sub&utm_medium=email&utm_source=subscription…,,,,1,[],https://twitter.com/Normanbrodeur2/status/717943208659976193
"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2016-04-07T20:45:12.000Z,"Trade Alerts, Trade Ideas and Crypto
@AlertTrade
·
Apr 7, 2016",BTIG Cuts Apple Inc. (AAPL) Price Target on More Conservative Outlook; Credit… http://dlvr.it/L0QsVl #ConsumerGoods #Financial #News,,,,1,[],https://twitter.com/AlertTrade/status/718177832111710208
OptionsPro MaxPain,@OptionsMaxPain,2016-04-07T19:59:29.000Z,"OptionsPro MaxPain
@OptionsMaxPain
·
Apr 7, 2016",#Options #maxpain chart for $AAPL. #option #invest More with #OptionsPro FREE app at https://appsto.re/us/viPH2.i,,,,1,['https://pbs.twimg.com/media/CfdweDSXIAAgHog?format=jpg&name=small'],https://twitter.com/OptionsMaxPain/status/718166327232479234
Tom Wrigley,@WrigleyTom,2016-04-07T12:31:56.000Z,"Tom Wrigley
@WrigleyTom
·
Apr 7, 2016","Early movers: 

$BBBY $AAPL $CAG $MCD
$S $VZ $VRX $COST $LB
$WYNN $MAT $INTC $JPM
$YHOO $MDT $LXK $PHM

http://cnb.cx/1UKgNFF",,,,2,[],https://twitter.com/WrigleyTom/status/718053697624911872
Pratte,@Pratte_Finance,2016-04-07T15:21:59.000Z,"Pratte
@Pratte_Finance
·
Apr 7, 2016",Dow worst performers Goldman Sachs -3.25 Apple -1.90 Best performers McDonald's +0.34 and United Tech +0.22 $AAPL $MCD $PFE #stockstotrade,,,1,1,[],https://twitter.com/Pratte_Finance/status/718096489965338625
Ira,@TheJazzSoul,2016-04-07T16:35:03.000Z,"Ira
@TheJazzSoul
·
Apr 7, 2016","Instead of buying back all that stock at 
@Carl_C_Icahn
 insistence $AAPL would have been better served to buy/merge/partner with $TSLA",,,1,2,[],https://twitter.com/TheJazzSoul/status/718114879249383425
Ophir Gottlieb,@OphirGottlieb,2016-04-07T21:43:46.000Z,"Ophir Gottlieb
@OphirGottlieb
·
Apr 7, 2016","Apple is Creating a Social Network to Destroy Facebook https://tmblr.co/ZlozNl24fB0hn

My take via 
@YahooFinance
 
$AAPL $FB",,,6,3,['https://pbs.twimg.com/media/CfeIVZ5UUAAlrhD?format=jpg&name=360x360'],https://twitter.com/OphirGottlieb/status/718192567272153088
tradewithjoe,@tradewithjoe,2016-04-07T22:15:01.000Z,"tradewithjoe
@tradewithjoe
·
Apr 7, 2016",Ask me how to get my alerts via private twitter feed. We trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCLN $USO $GOOGL $BBRY,,,3,1,[],https://twitter.com/tradewithjoe/status/718200434503127041
Snap Harmony,@snapharmony,2016-04-07T10:44:02.000Z,"Snap Harmony
@snapharmony
·
Apr 7, 2016",Apple CEO Tim Cook is joining the board of a human rights group (AAPL) http://ift.tt/1UYyj9o,,,,,[],https://twitter.com/snapharmony/status/718026542513790976
Andy Burton,@Andy_Burton,2016-04-07T13:12:57.000Z,"Andy Burton
@Andy_Burton
·
Apr 7, 2016",Android: Apple (AAPL) iOS Loses Ground to Android in China Ahead of iPhone SE Launch: Google's Android is cont... http://bit.ly/1UKp8ZS,,,,,[],https://twitter.com/Andy_Burton/status/718064019454623746
MrDev Trading Coach,@TheMrDev,2016-04-07T16:28:49.000Z,"MrDev Trading Coach
@TheMrDev
·
Apr 7, 2016",$AAPL TO MOVE DOWN TO POINT OF CONTROL. $RUT $VIX $EEM $IWM $SPX $NDX $CL_F $TF_F $ES_F,,,,1,['https://pbs.twimg.com/media/CfdAP7eUkAAawar?format=jpg&name=small'],https://twitter.com/TheMrDev/status/718113308675416064
The Wall Street Journal,@WSJ,2016-04-07T21:46:01.000Z,"The Wall Street Journal
@WSJ
·
Apr 7, 2016",People aren’t upgrading smartphones as quickly and that is bad for Apple http://on.wsj.com/1S0mfk1  $AAPL,🔓,16,52,52,[],https://twitter.com/WSJ/status/718193135638159361
Tadas Viskanta,@abnormalreturns,2016-04-07T16:40:19.000Z,"Tadas Viskanta
@abnormalreturns
·
Apr 7, 2016",Tickers mentioned in Thursday's linkfest: http://abnormalreturns.com/2016/04/07/thursday-links-stock-market-glitches/… $GOOG $GOOGL $PFE $AGN $YHOO $DIS $AMZN $AAPL $JPM,,,1,,[],https://twitter.com/abnormalreturns/status/718116202791329792
UPBOptionMil,@UPBOptionMil,2016-04-07T13:12:35.000Z,"UPBOptionMil
@UPBOptionMil
·
Apr 7, 2016",Morning Charts http://optionmillionaires.com/morning-charts-11/… Covering: $QQQ $IWM $AAPL and more,,1,1,2,['https://pbs.twimg.com/media/CfcTVXnXIAAUogj?format=jpg&name=small'],https://twitter.com/UPBOptionMil/status/718063924537651200
Shi4Tech #TechForGood,@Shi4Tech,2016-04-07T04:36:11.000Z,"Shi4Tech #TechForGood
@Shi4Tech
·
Apr 7, 2016",Apple may finally let you hide the default iPhone apps you never use (AAPL) - http://klou.tt/1wxxqjlk8k8tx,💙 💙,,,2,['https://pbs.twimg.com/media/CfadJEvVIAAOATX?format=jpg&name=small'],https://twitter.com/Shi4Tech/status/717933970432724993
iviewmarkets,@iviewmarkets,2016-04-07T00:53:46.000Z,"iviewmarkets
@iviewmarkets
·
Apr 6, 2016",$AAPL Trend Strength - Still has room to run,,,,2,['https://pbs.twimg.com/media/CfZqPEnVIAI3Dow?format=jpg&name=small'],https://twitter.com/iviewmarkets/status/717877998251155458
"RockNSquawk Wash hands, not cash",@RockNSquawk,2016-04-07T03:04:02.000Z,"RockNSquawk Wash hands, not cash
@RockNSquawk
·
Apr 6, 2016","Day 6, investment writing challenge:
458 wrds, Credit Suisse $aapl
Hey man, where’s the rest of streaming-music biz?
https://plus.google.com/u/0/100021824412903706375/posts/4w6s7cUKpED…",🌞 🎵 💰 📈 🐾,,,1,[],https://twitter.com/RockNSquawk/status/717910777156526080
Johann Laeschke,@johannlaeschke,2016-04-07T07:01:29.000Z,"Johann Laeschke
@johannlaeschke
·
Apr 7, 2016",Everything you need to know about Apple CarPlay (AAPL) http://ow.ly/3cVw9f,,,,,[],https://twitter.com/johannlaeschke/status/717970534181552128
Tiernan Ray,@TiernanRayTech,2016-04-07T18:00:43.000Z,"Tiernan Ray
@TiernanRayTech
·
Apr 7, 2016","Qorvo, Skyworks: Rejoice! in ‘Alright’ Mobile Outlook, Says MKM - Tech Trader Daily - $QRVO $SWKS $AAPL $005930KS http://blogs.barrons.com/techtraderdaily/2016/04/07/qorvo-skyworks-rejoice-in-alright-mobile-outlook-says-mkm/…",,,4,,[],https://twitter.com/TiernanRayTech/status/718136436390764545
Sqwii,@Sqwii,2016-04-07T18:52:12.000Z,"Sqwii
@Sqwii
·
Apr 7, 2016",$AAPL looks ugly - short it here imo can sell off big from here.,,,1,2,[],https://twitter.com/Sqwii/status/718149395003412480
HCPG,@HCPG,2016-04-07T14:36:13.000Z,"HCPG
@HCPG
·
Apr 7, 2016",Sold the last of the $AAPL week long swing to go flat in acct.,,,,2,[],https://twitter.com/HCPG/status/718084972934922241
CNBC Halftime Report,@HalftimeReport,2016-04-07T16:07:43.000Z,"CNBC Halftime Report
@HalftimeReport
·
Apr 7, 2016",".
@ReformedBroker
: $AAPL has turned into a value stock",,,2,1,['https://pbs.twimg.com/media/Cfc7aMpWsAEUIl2?format=jpg&name=240x240'],https://twitter.com/HalftimeReport/status/718107997369679872
Eric Scott Hunsader,@nanexllc,2016-04-07T15:35:34.000Z,"Eric Scott Hunsader
@nanexllc
·
Apr 7, 2016","I ask, because when gold flash crashed, there were also price jumps in $HON $FB $LOW $JNJ $AAPL $HD",,1,1,2,['https://pbs.twimg.com/profile_images/898160369398669312/mJdUdU1w_mini.jpg'],https://twitter.com/nanexllc/status/718099908675440641
Kristen Scholer,@KristenScholer,2016-04-07T15:15:15.000Z,"Kristen Scholer
@KristenScholer
·
Apr 7, 2016",People aren't upgrading smartphones as quickly and that's bad for Apple. http://on.wsj.com/1RGubIo $AAPL,,2,5,8,['https://pbs.twimg.com/media/CfcvaPeWsAA0G1-?format=jpg&name=small'],https://twitter.com/KristenScholer/status/718094793985929216
